StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,MobileDev,Q_TotalDuration,AmazonId,treatment
2021-12-08 10:39:22,2021-12-08 10:40:32,IP Address,154.3.96.117,100,69,True,2021-12-08 10:40:32,R_dcbahOX30z2k3fz,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Neither agree nor disagree,More likely,Moderate,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Associate degree,Hispanic or Latino,26,"Less than $20,000",Female,Protestant,none,0,69,AE2EZFGF8C26L,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:38:05,2021-12-08 10:40:32,IP Address,66.118.4.31,100,147,True,2021-12-08 10:40:33,R_1S5XrwTo3IS9wiZ,,,,,42.75140380859375,-71.5785980224609375,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Agree,No change,Liberal,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Master's degree,"White, not Hispanic/Latino",32,"Over $100,000",Male,"Catholic ",feel free,0,147,AUARV2E4W5O4L,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:39:06,2021-12-08 10:40:37,IP Address,45.41.227.27,100,90,True,2021-12-08 10:40:37,R_afaTI64MWLsErbX,,,,,36.038299560546875,-115.14459991455078125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Agree,More likely,Liberal,Republican,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",35,"$50,000 to $74,999",Male,"Catholic ",Good Survey.,0,90,A2HZPO7YWOQ9P4,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:39:36,2021-12-08 10:40:42,IP Address,208.203.211.108,100,66,True,2021-12-08 10:40:42,R_3OiYx2XWdrou5eC,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,I agree to participate,Very familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Strongly agree,Less likely,Very Conservative,Democratic,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",33,"$50,000 to $74,999",Male,"Catholic ",,0,66,A2ZXAOOHUVU1YG,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:23:34,2021-12-08 10:41:04,IP Address,208.203.209.181,100,1050,True,2021-12-08 10:41:04,R_2WBvPbloHLNcwTU,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Agree,Significantly more likely,Very Liberal,Independent,Immigrant (foreign born),Master's degree,"White, not Hispanic/Latino",30,"$50,000 to $74,999",Male,"Catholic ",n/a,0,1050,A2E466THXP1M1F,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:35:37,2021-12-08 10:41:08,IP Address,208.203.211.80,100,331,True,2021-12-08 10:41:09,R_bPBc6RsmY564Rgt,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Neither agree nor disagree,Agree,More likely,Very Conservative,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",25,"$50,000 to $74,999",Female,"Catholic ",none,0,331,A1U1IGCC4T04HH,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:40:02,2021-12-08 10:41:22,IP Address,12.198.49.142,100,79,True,2021-12-08 10:41:22,R_3ER3m1PUU8f5bCf,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Strongly agree,More likely,Very Conservative,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",34,"$75,000 to $99,999",Male,"Catholic ",,0,79,A1Y8UM6D22GAE1,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:39:22,2021-12-08 10:41:27,IP Address,52.128.198.209,100,124,True,2021-12-08 10:41:27,R_bIcuISEHCBpjUdj,,,,,40.700897216796875,-73.94609832763671875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Agree,More likely,Conservative,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",30,"$35,000 to $49,999",Female,"Catholic ",thanks,0,124,A19TLITOUEHS9D,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:41:09,2021-12-08 10:41:57,IP Address,208.203.211.47,100,47,True,2021-12-08 10:41:57,R_25A6RyEfwCTLmt0,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,I agree to participate,Very familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Neither agree nor disagree,Strongly agree,No change,Very Conservative,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",43,"$50,000 to $74,999",Male,"Catholic ",,0,47,A3L59AK9RX2EJT,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:35:47,2021-12-08 10:42:01,IP Address,154.13.58.176,100,374,True,2021-12-08 10:42:02,R_4UVvePmifMxnpcd,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Disagree,More likely,Moderate,Independent,"Not an immigrant, parents and grandparents are not immigrants",Master's degree,"White, not Hispanic/Latino",25,"$75,000 to $99,999",Female,"Catholic ",good,0,374,AC1CQCT11TK95,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:36:31,2021-12-08 10:42:11,IP Address,202.182.67.172,100,340,True,2021-12-08 10:42:11,R_3hojYfqcJimTPL6,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Strongly agree,More likely,Very Conservative,Democratic,Immigrant (foreign born),Master's degree,"Black or African American, not Hispanic/Latino",33,"$35,000 to $49,999",Male,"Catholic ",good,0,340,A3MHQ4G9TJYFYA,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:40:52,2021-12-08 10:42:18,IP Address,154.13.59.40,100,86,True,2021-12-08 10:42:19,R_z752nYBjcCaKXzr,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Agree,More likely,Conservative,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",25,"$75,000 to $99,999",Male,Jewish,GOOD,0,86,A3P0810TWH92EI,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:41:04,2021-12-08 10:42:40,IP Address,107.161.81.187,100,96,True,2021-12-08 10:42:40,R_33s73FOIaHJLoFL,,,,,34.048492431640625,-118.252899169921875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Neither agree nor disagree,Less likely,Liberal,Democratic,Immigrant (foreign born),Master's degree,"White, not Hispanic/Latino",30,"$50,000 to $74,999",Female,"Catholic ",This survey is good.,0,96,A13RTPJT0F1GOZ,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:33:55,2021-12-08 10:42:41,IP Address,202.182.66.107,100,525,True,2021-12-08 10:42:41,R_1ocEIUPqz0F7hrM,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,I agree to participate,Very familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Neither agree nor disagree,More likely,Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",55,"$35,000 to $49,999",Male,Protestant,None,0,525,A7I7DO5TZMN2E,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:27:41,2021-12-08 10:42:45,IP Address,208.203.216.212,100,903,True,2021-12-08 10:42:45,R_UxvUChq3pTgm5pv,,,,,39.79510498046875,-76.979400634765625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Neither agree nor disagree,No change,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",25,"$75,000 to $99,999",Female,"Catholic ","Interesting survey ",0,903,A2QUMDATZFOY9K,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:11:03,2021-12-08 10:42:54,IP Address,167.100.0.110,100,1910,True,2021-12-08 10:42:54,R_3PUohMkMy73V65z,,,,,44.3018951416015625,-92.6781005859375,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Strongly agree,Significantly more likely,Very Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",25,"$20,000 to $34,999",Female,"Catholic ",Great,0,1910,A10P7FC6VJQXG3,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:42:12,2021-12-08 10:43:01,IP Address,154.13.56.95,100,48,True,2021-12-08 10:43:01,R_2P0rVVrIUZjNjdw,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Neither agree nor disagree,More likely,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",27,"$50,000 to $74,999",Male,"Catholic ",NICE.,0,48,AX7XB8O3LW3NC,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:41:18,2021-12-08 10:43:09,IP Address,73.131.133.185,100,111,True,2021-12-08 10:43:10,R_3fJFHn4P3GlHguu,,,,,32.9918060302734375,-80.1186981201171875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Disagree,More likely,Very Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",32,"Less than $20,000",Male,None,"Everything went well, thank you!",0,111,AM65LGXJBTJ0I,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:38:21,2021-12-08 10:43:11,IP Address,174.242.131.142,100,289,True,2021-12-08 10:43:12,R_21j3Wl3j2ugtcGf,,,,,42.356201171875,-71.06310272216796875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Strongly disagree,More likely,Very Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Master's degree,"White, not Hispanic/Latino",29,"Over $100,000",Male,Agnostic,,1,289,A33Y5LXJNNFGWI,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:41:07,2021-12-08 10:43:20,IP Address,174.52.189.136,100,132,True,2021-12-08 10:43:20,R_RkvIEy8ocF67KMh,,,,,40.5540924072265625,-111.942901611328125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Agree,More likely,Conservative,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"Black or African American, not Hispanic/Latino",35,"$50,000 to $74,999",Male,Jewish,good,0,132,AQ5WAFBFKKKES,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:42:09,2021-12-08 10:43:20,IP Address,198.14.30.26,100,70,True,2021-12-08 10:43:20,R_SVRf7QFBSGl2QYp,,,,,40.7487945556640625,-73.9882965087890625,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Neither agree nor disagree,More likely,Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"White, not Hispanic/Latino",30,"$50,000 to $74,999",Female,"Catholic ",good,0,70,AZ9IZ8XEFNU85,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:42:02,2021-12-08 10:43:31,IP Address,96.27.8.17,100,89,True,2021-12-08 10:43:32,R_ysyuor6kP8Q9Hxf,,,,,42.6562957763671875,-83.12310028076171875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Disagree,More likely,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",High school or equivalent,"White, not Hispanic/Latino",48,"$20,000 to $34,999",Female,Atheist,,0,89,AFU00NU09CFXE,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:08:13,2021-12-08 10:43:34,IP Address,67.80.90.13,100,2120,True,2021-12-08 10:43:34,R_REygx7tcTWR6lDb,,,,,40.5511016845703125,-74.460601806640625,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Disagree,More likely,Conservative,Democratic,Immigrant (foreign born),Master's degree,"Asian or Pacific Islander, not Hispanic/Latino",37,"Less than $20,000",Female,Other,,0,2120,ADQHGQF65JJ08,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:39:08,2021-12-08 10:43:40,IP Address,73.142.91.123,100,271,True,2021-12-08 10:43:40,R_21bUjAXWHYwIWS8,,,,,41.4568023681640625,-72.82450103759765625,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Disagree,Less likely,Conservative,Republican,"Not an immigrant, but at least one parent is an immigrant",Some college coursework completed,Hispanic or Latino,34,"$20,000 to $34,999",Female,Protestant,no,0,271,A2HAP8SUY3WYKR,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:41:18,2021-12-08 10:44:11,IP Address,198.14.20.170,100,172,True,2021-12-08 10:44:11,R_2P0DUTq2HMvLIdg,,,,,40.7487945556640625,-73.9882965087890625,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Strongly agree,Significantly more likely,Very Liberal,Democratic,Immigrant (foreign born),Bachelor's degree,"Black or African American, not Hispanic/Latino",38,"$20,000 to $34,999",Male,"Catholic ",Good,0,172,AP0JPGLH4LVQO,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:10:32,2021-12-08 10:44:11,IP Address,97.119.244.165,100,2019,True,2021-12-08 10:44:11,R_tS4jTaSdG4PKZOx,,,,,41.26800537109375,-96.1156005859375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should greatly decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers are significantly less dangerous than the average resident in the US.,Agree,Agree,More likely,Conservative,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",33,"$20,000 to $34,999",Male,"Catholic ",Nice Survey,0,2019,A2IMV3B0A4H9H9,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:42:07,2021-12-08 10:44:15,IP Address,12.198.49.135,100,127,True,2021-12-08 10:44:15,R_3g0XIiTeQerw8wB,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,I agree to participate,Very familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Strongly agree,More likely,Liberal,Democratic,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",31,"$75,000 to $99,999",Male,"Catholic ",,0,127,A4D13NIZN6GY1,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:42:58,2021-12-08 10:44:29,IP Address,38.111.180.18,100,91,True,2021-12-08 10:44:29,R_2Bsb6B6RiRfQJgB,,,,,39.9452056884765625,-82.9738006591796875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are significantly less dangerous than the average resident in the US.,Agree,Strongly disagree,No change,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",37,"$35,000 to $49,999",Male,Atheist,,0,91,A7P3R1AIA4TVV,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:42:04,2021-12-08 10:44:51,IP Address,47.39.188.98,100,166,True,2021-12-08 10:44:51,R_1obzkqKHAEO2wuJ,,,,,34.0388946533203125,-84.382598876953125,anonymous,EN,I agree to participate,Not famiiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Disagree,Disagree,No change,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Associate degree,"White, not Hispanic/Latino",55,"Less than $20,000",Female,Protestant,thank you for the opportunity to participate in this study,0,166,A98E8M4QLI9RS,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:40:52,2021-12-08 10:44:51,IP Address,47.76.76.42,100,239,True,2021-12-08 10:44:52,R_3iWPOWTmOarKqdx,,,,,29.7133026123046875,-95.48040008544921875,anonymous,EN,I agree to participate,Very familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Agree,Significantly more likely,Very Liberal,Democratic,Immigrant (foreign born),Master's degree,"White, not Hispanic/Latino",51,"$50,000 to $74,999",Male,"Catholic ",GOOD,0,239,AF7GYFMN3AD52,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:43:16,2021-12-08 10:44:56,IP Address,196.17.67.146,100,100,True,2021-12-08 10:44:57,R_QiH4JGHiJfkgQz7,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly agree,Strongly agree,More likely,Moderate,Republican,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",31,"$35,000 to $49,999",Female,"Catholic ","GREAT ",0,100,ALGU7OH8XM7CN,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:42:08,2021-12-08 10:44:58,IP Address,12.145.173.123,100,169,True,2021-12-08 10:44:58,R_3QqzlNDmspuAkqR,,,,,43.014007568359375,-88.27829742431640625,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Neither agree nor disagree,Less likely,Very Conservative,Republican,"Not an immigrant, parents and grandparents are not immigrants",Professional,"White, not Hispanic/Latino",40,"$20,000 to $34,999",Male,Protestant,"No, thank you.",0,169,A3MPRLOQP8D3DL,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:07:54,2021-12-08 10:45:03,IP Address,12.71.191.207,100,2228,True,2021-12-08 10:45:03,R_2DLyVYC5xwft5N9,,,,,33.3437957763671875,-96.56349945068359375,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Agree,More likely,Conservative,Republican,"Not an immigrant, parents and grandparents are not immigrants",Master's degree,"White, not Hispanic/Latino",41,"$50,000 to $74,999",Male,"Catholic ",none,0,2228,A2LM2V03XQYLVW,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:43:10,2021-12-08 10:45:30,IP Address,24.206.134.81,100,140,True,2021-12-08 10:45:30,R_1rcYbnRGZoA6PNZ,,,,,33.697906494140625,-95.38559722900390625,anonymous,EN,I agree to participate,Not famiiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat less dangerous than the average resident in the US.,Agree,Disagree,Significantly more likely,Liberal,Democratic,"Not an immigrant, but at least one parent is an immigrant",Some college coursework completed,"White, not Hispanic/Latino",46,"Less than $20,000",Male,Atheist,,0,140,A2F1AA15HG0FRU,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:44:34,2021-12-08 10:45:31,IP Address,155.186.116.3,100,56,True,2021-12-08 10:45:31,R_1GKFbPwCeeBIORz,,,,,34.5404052734375,-117.3531951904296875,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Strongly disagree,No change,Moderate,Independent,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,Hispanic or Latino,31,"$20,000 to $34,999",Female,None,,0,56,A3PQVDFT21IISU,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:44:11,2021-12-08 10:45:32,IP Address,24.127.227.98,100,81,True,2021-12-08 10:45:33,R_3NX0NQTvzF0Knt4,,,,,42.3343963623046875,-83.17559814453125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Strongly disagree,More likely,Very Liberal,Independent,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",25,"Less than $20,000",Female,None,,0,81,A1DIW2K1J89CMO,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
